stop_name;stop_lon;stop_lat;shortName;mode;Pointgeo;Nom_commune;code postal
Victor Hugo - Mairie;2.205316135176179;48.893188330521134;159;Bus;48.893188330521134, 2.205316135176179;Nanterre;92050
Fernand Lï¿½ger;2.219759903273961;48.88955106586585;159;Bus;48.88955106586585, 2.219759903273961;Nanterre;92050
Berthelot - Carrï¿½ Vert;2.2307817840236206;48.88939754425928;159;Bus;48.889397544259275, 2.2307817840236206;Puteaux;92062
Parc de Saint-Cloud;2.222042314601234;48.84267345292913;160;Bus;48.84267345292913, 2.222042314601234;Saint-Cloud;92064
Collï¿½ge Gounod;2.21368355416501;48.84307748434802;160;Bus;48.84307748434802, 2.21368355416501;Saint-Cloud;92064
Croix du Roy;2.212973152858448;48.86214842500742;160;Bus;48.86214842500742, 2.212973152858448;Suresnes;92073
Place de la Boule - Joliot Curie;2.202825489782361;48.88838729314863;160;Bus;48.88838729314863, 2.202825489782361;Nanterre;92050
Les Venets;2.203375659078809;48.8898658726413;160;Bus;48.8898658726413, 2.203375659078809;Nanterre;92050
Nanterre - Ville RER;2.1974237935213425;48.89553692335751;160;Bus;48.89553692335751, 2.1974237935213425;Nanterre;92050
Esplanade Charles de Gaulle;2.222414821476529;48.89533307540753;160;Bus;48.89533307540753, 2.222414821476529;Nanterre;92050
Nanterre Prï¿½fecture RER;2.2208502736866778;48.8968877447624;160;Bus;48.896887744762395, 2.2208502736866778;Nanterre;92050
Marcel Paul;2.218206655449689;48.89671762957447;160;Bus;48.89671762957447, 2.218206655449689;Nanterre;92050
Prï¿½fecture des Hauts-de-Seine;2.214802469857548;48.89542729834034;160;Bus;48.895427298340344, 2.214802469857548;Nanterre;92050
Daniel Becker;2.205386685168361;48.881416419277016;160;Bus;48.881416419277016, 2.205386685168361;Nanterre;92050
Edouard Vaillant;2.21302545262178;48.86410038074631;160;Bus;48.86410038074631, 2.21302545262178;Suresnes;92073
D'Estienne d'Orves - Division Leclerc;2.2864189720737;48.79927467779039;162;Bus;48.79927467779039, 2.2864189720737;Chï¿½tillon;92020
Rue des Olivettes;2.306537624794823;48.7974863642046;162;Bus;48.7974863642046, 2.306537624794823;Bagneux;92007
D'Estienne d'Orves - Division Leclerc;2.2865671195866595;48.79939248462851;162;Bus;48.79939248462851, 2.2865671195866595;Chï¿½tillon;92020
Nanterre Prï¿½fecture RER;2.223071827410985;48.896092779003645;163;Bus;48.896092779003645, 2.223071827410985;Nanterre;92050
Inkermann - Bineau;2.27520319159918;48.88825372506023;163;Bus;48.88825372506023, 2.27520319159918;Neuilly-sur-Seine;92051
Collï¿½ge Les Champs-Philippe;2.231721316604664;48.90428749833973;163;Bus;48.90428749833973, 2.231721316604664;La Garenne-Colombes;92035
Centre Madeleine Daniï¿½lou;2.1721515763040045;48.8610815588773;163;Bus;48.8610815588773, 2.1721515763040045;Rueil-Malmaison;92063
8 mai 1945;2.203470036737582;48.8703236782826;163;Bus;48.870323678282595, 2.203470036737582;Rueil-Malmaison;92063
Palais des Sports;2.210545665351876;48.89280922626387;163;Bus;48.89280922626387, 2.210545665351876;Nanterre;92050
Libertï¿½;2.215013776846109;48.89136368786976;163;Bus;48.891363687869756, 2.215013776846109;Nanterre;92050
Prï¿½fecture des Hauts-de-Seine;2.218265666951184;48.89732956055783;163;Bus;48.89732956055783, 2.218265666951184;Nanterre;92050
Veuve Lacroix;2.229117752473502;48.90322755264618;163;Bus;48.90322755264618, 2.2291177524735026;Nanterre;92050
La Saussaye - Bineau;2.2691383516825816;48.89185915495324;163;Bus;48.89185915495324, 2.2691383516825816;Neuilly-sur-Seine;92051
Bineau - Chï¿½teau;2.2708922256109063;48.89030501058073;163;Bus;48.89030501058073, 2.2708922256109063;Neuilly-sur-Seine;92051
Paix - Verdun;2.2605694221166206;48.90077284820092;164;Bus;48.900772848200916, 2.2605694221166206;Courbevoie;92026
Pont de la Puce;2.253839436192145;48.91253918274472;164;Bus;48.91253918274472, 2.253839436192145;La Garenne-Colombes;92035
Pont de la Puce;2.2534534365351364;48.91281556560248;164;Bus;48.91281556560248, 2.2534534365351364;La Garenne-Colombes;92035
Pont Bineau;2.263411901656581;48.89751681950246;164;Bus;48.89751681950246, 2.263411901656581;Courbevoie;92026
Comï¿½te;2.284666629013673;48.91216065972812;165;Bus;48.91216065972812, 2.2846666290136732;Asniï¿½res-sur-Seine;92004
Rue des Chasses;2.2919104179568417;48.90121405263509;165;Bus;48.90121405263509, 2.2919104179568417;Clichy;92024
Aristide Briand;2.2920940006828534;48.89373276467514;165;Bus;48.89373276467514, 2.2920940006828534;Levallois-Perret;92044
Rue des Chasses;2.292155815417604;48.901224496414535;165;Bus;48.901224496414535, 2.292155815417604;Clichy;92024
Jaurï¿½s;2.278842686646409;48.92087602185256;165;Bus;48.92087602185256, 2.278842686646409;Asniï¿½res-sur-Seine;92004
Gramme;2.2757337364127457;48.92364511446729;165;Bus;48.92364511446729, 2.2757337364127457;Asniï¿½res-sur-Seine;92004
Robert Lavergne;2.272298951714846;48.92821973828314;165;Bus;48.92821973828314, 2.2722989517148466;Asniï¿½res-sur-Seine;92004
Henri Robert;2.2748181243086125;48.92961093795668;165;Bus;48.92961093795668, 2.2748181243086125;Asniï¿½res-sur-Seine;92004
Asniï¿½res - 18 Juin 1940;2.2796101353330607;48.93148340068385;165;Bus;48.93148340068385, 2.2796101353330607;Asniï¿½res-sur-Seine;92004
Moulin de Cage;2.311249979576752;48.92931326478449;166;Bus;48.92931326478449, 2.311249979576752;Gennevilliers;92036
Parc des Chanteraines;2.3134323780216466;48.933552467421656;166;Bus;48.933552467421656, 2.3134323780216466;Gennevilliers;92036
Rond-Point Pierre Timbaud;2.303131509072044;48.93321423323089;166;Bus;48.93321423323089, 2.303131509072044;Gennevilliers;92036
Ormeteau;2.3051961928746367;48.9431633608987;166;Bus;48.9431633608987, 2.3051961928746367;Gennevilliers;92036
ZAC des Louvresses;2.305109450177289;48.94148119466081;166;Bus;48.94148119466081, 2.305109450177289;Gennevilliers;92036
Quai des Grï¿½sillons;2.324343552673572;48.92159089542219;166;Bus;48.92159089542219, 2.3243435526735716;Gennevilliers;92036
Gare de Bois-Colombes;2.270012033617708;48.91514790551738;167;Bus;48.91514790551738, 2.2700120336177076;Bois-Colombes;92009
Hï¿½tel de Ville;2.2683826300646457;48.915551649279216;167;Bus;48.915551649279216, 2.2683826300646457;Bois-Colombes;92009
Cloarec - Piscine;2.2653102047764757;48.91281692265065;167;Bus;48.91281692265065, 2.2653102047764753;Bois-Colombes;92009
Joigneaux - Camus;2.264907541392315;48.9104132817707;167;Bus;48.9104132817707, 2.264907541392315;Bois-Colombes;92009
Cayron - Chefson;2.277722378551478;48.91703822380008;167;Bus;48.917038223800084, 2.277722378551478;Bois-Colombes;92009
Amiral Courbet;2.273285320961797;48.91916073965654;167;Bus;48.91916073965654, 2.273285320961797;Bois-Colombes;92009
Mairie;2.2545206926998738;48.92308334746646;167;Bus;48.92308334746646, 2.2545206926998738;Colombes;92025
Piscine - Patinoire;2.2342055912840597;48.92644454515753;167;Bus;48.92644454515753, 2.2342055912840593;Colombes;92025
Rabelais;2.236900791568707;48.81153346025327;169;Bus;48.811533460253266, 2.236900791568707;Meudon;92048
D'Alembert - Vertugadins - Lycï¿½e;2.2375588433521054;48.80284943064995;169;Bus;48.80284943064995, 2.2375588433521054;Meudon;92048
Andrï¿½ Schock;2.243235962502;48.80851577086226;169;Bus;48.80851577086226, 2.243235962502;Meudon;92048
ï¿½pinettes;2.2611021408287524;48.81710883360953;169;Bus;48.81710883360953, 2.2611021408287524;Issy-les-Moulineaux;92040
Dï¿½fense - Egalitï¿½;2.2636772612849785;48.81895947735177;169;Bus;48.81895947735177, 2.2636772612849785;Issy-les-Moulineaux;92040
Gare de Clamart;2.272741513708436;48.8145359843528;169;Bus;48.8145359843528, 2.2727415137084357;Vanves;92075
Gï¿½nï¿½ral de Gaulle;2.274806434011188;48.81685996369727;169;Bus;48.81685996369727, 2.2748064340111878;Issy-les-Moulineaux;92040
Victor Hugo;2.2733497328761434;48.82757180866236;169;Bus;48.827571808662356, 2.2733497328761434;Issy-les-Moulineaux;92040
Mairie d'Issy;2.273309332795535;48.82558392636129;169;Bus;48.82558392636129, 2.273309332795535;Issy-les-Moulineaux;92040
Gï¿½nï¿½ral de Gaulle;2.274274460090571;48.81691969332686;169;Bus;48.81691969332686, 2.274274460090571;Issy-les-Moulineaux;92040
Emile Duployï¿½;2.2652031796478167;48.815056510485896;169;Bus;48.815056510485896, 2.2652031796478167;Issy-les-Moulineaux;92040
Lycï¿½e Rabelais;2.237987583421941;48.80239346752484;169;Bus;48.80239346752484, 2.237987583421941;Meudon;92048
Trivaux - Vertugadins - Lycï¿½e;2.234507045366527;48.803909212639134;169;Bus;48.803909212639134, 2.234507045366527;Meudon;92048
ï¿½glise;2.2359776749675726;48.80668878630571;169;Bus;48.80668878630571, 2.2359776749675726;Meudon;92048
Gare de Bellevue;2.2297088006508448;48.819033277982165;169;Bus;48.819033277982165, 2.2297088006508448;Meudon;92048
11 Novembre;2.2274547609336643;48.8213301765454;169;Bus;48.821330176545395, 2.2274547609336643;Meudon;92048
Rï¿½sistance;2.1862865482101115;48.80959873333613;171;Bus;48.809598733336124, 2.1862865482101115;Chaville;92022
Parc de Saint-Cloud;2.2187835796004456;48.82645433390638;171;Bus;48.82645433390638, 2.2187835796004456;Saint-Cloud;92064
Mairie;2.1888349506771827;48.80947214718395;171;Bus;48.80947214718395, 2.1888349506771827;Chaville;92022
Gare de Chaville Rive Gauche;2.1885378476002337;48.80493711428725;171;Bus;48.80493711428725, 2.1885378476002337;Chaville;92022
Gare de Chaville Rive Droite;2.187511350905869;48.81226930321438;171;Bus;48.81226930321438, 2.187511350905869;Chaville;92022
Institut Notre-Dame;2.3173730144747746;48.78197998828934;172;Bus;48.78197998828934, 2.3173730144747746;Bourg-la-Reine;92014
Bourg-la-Reine RER;2.3139284274211938;48.78104285585621;172;Bus;48.781042855856214, 2.3139284274211938;Bourg-la-Reine;92014
Victor Hugo - Sanzillon;2.319169889618547;48.9029459169486;173;Bus;48.902945916948596, 2.319169889618547;Clichy;92024
Landy - Martre;2.304713181247458;48.90474244062765;174;Bus;48.90474244062765, 2.304713181247458;Clichy;92024
Jaurï¿½s - Barbusse;2.305794656247344;48.90036903420967;174;Bus;48.90036903420967, 2.3057946562473437;Clichy;92024
Hï¿½pital Amï¿½ricain;2.2743583835920997;48.8921157337935;174;Bus;48.8921157337935, 2.2743583835920993;Neuilly-sur-Seine;92051
Alsace;2.250017901133106;48.889897293905086;174;Bus;48.889897293905086, 2.250017901133106;Courbevoie;92026
Gambetta;2.243425865230165;48.89210415950741;174;Bus;48.892104159507404, 2.243425865230165;Courbevoie;92026
Gallieni;2.243590829738003;48.88732073844825;174;Bus;48.88732073844825, 2.243590829738003;Puteaux;92062
Pont de Neuilly - Mï¿½tro;2.2592817528577287;48.88485572676204;174;Bus;48.88485572676204, 2.2592817528577287;Neuilly-sur-Seine;92051
Eglise Saint-Pierre;2.272035318970977;48.88365689098235;174;Bus;48.88365689098235, 2.2720353189709774;Neuilly-sur-Seine;92051
Lycï¿½e Pasteur;2.274274601197338;48.88540620418604;174;Bus;48.88540620418604, 2.274274601197338;Neuilly-sur-Seine;92051
Anatole France Mï¿½tro;2.284235954410297;48.89188739727055;174;Bus;48.89188739727055, 2.284235954410297;Levallois-Perret;92044
Mairie de Levallois;2.2880868822820526;48.89352914408967;174;Bus;48.89352914408967, 2.2880868822820526;Levallois-Perret;92044
Barbusse - Martre;2.307939581203164;48.90114586913622;174;Bus;48.90114586913622, 2.307939581203164;Clichy;92024
Saint-Ouen RER;2.3206064175548997;48.90471673264145;174;Bus;48.90471673264145, 2.3206064175548993;Clichy;92024
Les Grï¿½sillons RER;2.31370466645441;48.91912029899754;175;Bus;48.91912029899754, 2.31370466645441;Asniï¿½res-sur-Seine;92004
Voltaire Lumiï¿½res;2.295468973844383;48.91243151833932;175;Bus;48.91243151833932, 2.295468973844383;Asniï¿½res-sur-Seine;92004
Place des Victoires - Marchï¿½;2.2912608525813827;48.91085088605188;175;Bus;48.91085088605188, 2.2912608525813827;Asniï¿½res-sur-Seine;92004
Franklin;2.269210506233672;48.90032226437277;175;Bus;48.90032226437277, 2.269210506233672;Courbevoie;92026
Soljenitsyne;2.248813464758584;48.88357639783632;175;Bus;48.88357639783632, 2.2488134647585842;Puteaux;92062
Pont de Suresnes;2.227912897932444;48.86673353641661;175;Bus;48.86673353641661, 2.227912897932444;Suresnes;92073
Parc de Bï¿½arn;2.223823930995709;48.84930441057127;175;Bus;48.84930441057127, 2.223823930995709;Saint-Cloud;92064
Rhin et Danube;2.229448570349604;48.840329047986046;175;Bus;48.840329047986046, 2.2294485703496036;Boulogne-Billancourt;92012
Feudon;2.223985270049201;48.84670627412712;175;Bus;48.846706274127115, 2.223985270049201;Saint-Cloud;92064
Parc de Bï¿½arn;2.223958854639846;48.84939522282272;175;Bus;48.849395222822714, 2.223958854639846;Saint-Cloud;92064
Rue du Val d'Or;2.2245390390787128;48.8598586096874;175;Bus;48.8598586096874, 2.2245390390787128;Suresnes;92073
Pont de Suresnes;2.229190929963799;48.86788395508928;175;Bus;48.86788395508928, 2.229190929963799;Suresnes;92073
Pont de Puteaux;2.241682636168898;48.87788357245758;175;Bus;48.87788357245758, 2.241682636168898;Puteaux;92062
Square Lï¿½on Blum;2.2471999791410355;48.88199241776503;175;Bus;48.88199241776503, 2.2471999791410355;Puteaux;92062
Soljenitsyne;2.2498552217351717;48.8841495132768;175;Bus;48.884149513276796, 2.2498552217351713;Puteaux;92062
Place Mermoz;2.2755044219309064;48.902869611554166;175;Bus;48.902869611554166, 2.2755044219309064;Courbevoie;92026
Olympe de Gouges;2.317984773765964;48.918434289626;175;Bus;48.918434289626, 2.3179847737659642;Asniï¿½res-sur-Seine;92004
Asniï¿½res - Bords de Seine;2.3147309536733123;48.91786714754755;175;Bus;48.91786714754755, 2.3147309536733123;Asniï¿½res-sur-Seine;92004
Ile Saint Germain;2.249499061904568;48.82275669268292;123;Bus;48.822756692682916, 2.249499061904568;Issy-les-Moulineaux;92040
Les Moulineaux;2.2497759466458493;48.82149928519214;123;Bus;48.82149928519214, 2.2497759466458493;Issy-les-Moulineaux;92040
Chemin des Vignes;2.2546188340545643;48.81905624837758;123;Bus;48.81905624837758, 2.2546188340545643;Issy-les-Moulineaux;92040
Mairie d'Issy;2.273918765092932;48.82485912693879;123;Bus;48.82485912693879, 2.273918765092932;Issy-les-Moulineaux;92040
Bourgain - Gï¿½nï¿½ral Gallieni;2.2673994039933305;48.8225529127195;123;Bus;48.8225529127195, 2.2673994039933305;Issy-les-Moulineaux;92040
Pont de Billancourt;2.247955139282136;48.82592183130689;123;Bus;48.82592183130689, 2.247955139282136;Boulogne-Billancourt;92012
Dï¿½me;2.2450611376295444;48.83105707100528;123;Bus;48.83105707100528, 2.2450611376295444;Boulogne-Billancourt;92012
Prï¿½sident Robert Schuman;2.268089877796858;48.82770162244602;126;Bus;48.82770162244602, 2.268089877796858;Issy-les-Moulineaux;92040
Pierre Larousse - Carrefour du 8 Mai 1945;2.306801762656342;48.81961299233036;126;Bus;48.81961299233036, 2.3068017626563426;Malakoff;92046
Radiguey;2.315607099048969;48.81907911523973;126;Bus;48.819079115239724, 2.315607099048969;Montrouge;92049
Mairie de Montrouge;2.3209690240941185;48.8183542020654;126;Bus;48.8183542020654, 2.3209690240941185;Montrouge;92049
Carrefour de l'Insurrection;2.2922774577429346;48.82003156485733;126;Bus;48.820031564857324, 2.2922774577429346;Vanves;92075
Issy-Val de Seine;2.263463590569635;48.82926512709397;126;Bus;48.82926512709397, 2.263463590569635;Issy-les-Moulineaux;92040
Rue du Point du Jour;2.2523040186678016;48.83231673509796;126;Bus;48.83231673509796, 2.2523040186678016;Boulogne-Billancourt;92012
Hï¿½tel de Ville;2.2393782047627933;48.835877723048974;126;Bus;48.835877723048974, 2.2393782047627933;Boulogne-Billancourt;92012
Boileau;2.31847228105568;48.8113967221078;128;Bus;48.8113967221078, 2.31847228105568;Montrouge;92049
Hï¿½tel de Ville;2.3041955472113265;48.79854304163918;128;Bus;48.79854304163918, 2.3041955472113265;Bagneux;92007
Gambetta;2.2933505518698225;48.7850692292712;128;Bus;48.7850692292712, 2.2933505518698225;Fontenay-aux-Roses;92032
Fontenay - Houdan;2.291010158796937;48.77901128489344;128;Bus;48.77901128489344, 2.291010158796937;Sceaux;92071
Mairie;2.288126727198077;48.77888620888388;128;Bus;48.77888620888388, 2.288126727198077;Sceaux;92071
Fontenay - Houdan;2.2918656348827686;48.77915127124924;128;Bus;48.77915127124924, 2.2918656348827686;Sceaux;92071
Rue du Lycï¿½e;2.293545432436382;48.78173355040861;128;Bus;48.78173355040861, 2.293545432436382;Sceaux;92071
Gambetta;2.2935183728356208;48.78473743836131;128;Bus;48.78473743836131, 2.2935183728356208;Fontenay-aux-Roses;92032
Fontenay-aux-Roses RER;2.2935452643237344;48.7877776138533;128;Bus;48.7877776138533, 2.2935452643237344;Fontenay-aux-Roses;92032
Chï¿½teau Sainte-Barbe;2.2921855326232827;48.790683658958415;128;Bus;48.790683658958415, 2.2921855326232827;Fontenay-aux-Roses;92032
Mairie de Montrouge;2.3203144255323904;48.8194657196745;128;Bus;48.8194657196745, 2.3203144255323904;Montrouge;92049
Parc Dï¿½partemental;2.321685135362796;48.941279377636846;137;Bus;48.941279377636846, 2.321685135362796;Villeneuve-la-Garenne;92078
Piscine;2.324803288532202;48.94189950279808;137;Bus;48.94189950279808, 2.324803288532202;Villeneuve-la-Garenne;92078
Mathilde Milliard;2.3322803290770526;48.939027706275;137;Bus;48.939027706275, 2.3322803290770526;Villeneuve-la-Garenne;92078
Bongarde;2.325824533513099;48.92525039116729;137;Bus;48.92525039116729, 2.325824533513099;Villeneuve-la-Garenne;92078
Quai des Grï¿½sillons;2.324343552673572;48.92159089542219;137;Bus;48.92159089542219, 2.3243435526735716;Gennevilliers;92036
Quai des Grï¿½sillons;2.3239975117903624;48.92196664978725;137;Bus;48.921966649787244, 2.3239975117903624;Gennevilliers;92036
Maurice Ravel;2.3321215163705293;48.93013285278317;137;Bus;48.93013285278317, 2.3321215163705293;Villeneuve-la-Garenne;92078
Parc Dï¿½partemental;2.321791525718393;48.9414958078992;137;Bus;48.9414958078992, 2.321791525718393;Villeneuve-la-Garenne;92078
Dequevauvilliers;2.30382079219112;48.94494495579554;138;Bus;48.94494495579554, 2.30382079219112;Gennevilliers;92036
Paul Vaillant Couturier;2.305937897496379;48.92134180335204;138;Bus;48.92134180335204, 2.305937897496379;Gennevilliers;92036
Quai de Clichy;2.3115597273187016;48.912093400328246;138;Bus;48.912093400328246, 2.3115597273187016;Clichy;92024
Georges Boisseau;2.3183839043395587;48.903588954306855;138;Bus;48.903588954306855, 2.3183839043395587;Clichy;92024
Les Barbanniers;2.3035557082687905;48.9361933547762;138;Bus;48.9361933547762, 2.3035557082687905;Gennevilliers;92036
Rï¿½publique - Franï¿½ois Mitterrand;2.3130065253719043;48.90378306100604;138;Bus;48.90378306100604, 2.3130065253719043;Clichy;92024
Villeneuve;2.3130222877634408;48.90568970053044;138;Bus;48.90568970053044, 2.3130222877634408;Clichy;92024
Grï¿½sillons - Laurent Cï¿½ly;2.308016725666932;48.91791848670199;138;Bus;48.91791848670199, 2.308016725666932;Gennevilliers;92036
Paul Vaillant Couturier;2.305989453207388;48.922592131887285;138;Bus;48.922592131887285, 2.305989453207388;Gennevilliers;92036
Moulin de Cage;2.3025172813888948;48.93117825578757;138;Bus;48.93117825578757, 2.3025172813888948;Gennevilliers;92036
Les Barbanniers;2.3042681704633448;48.93701584663214;138;Bus;48.93701584663214, 2.3042681704633448;Gennevilliers;92036
Route du Port;2.304146458848897;48.93999178510117;138;Bus;48.93999178510117, 2.304146458848897;Gennevilliers;92036
Place Voltaire;2.295745984161828;48.913134609504;140;Bus;48.913134609504, 2.2957459841618277;Asniï¿½res-sur-Seine;92004
Petit Gennevilliers;2.2587826126060557;48.937165849628414;140;Bus;48.937165849628414, 2.2587826126060553;Gennevilliers;92036
Pont du Chemin de Fer;2.2634693596374325;48.93394828654312;140;Bus;48.933948286543114, 2.2634693596374325;Colombes;92025
Jaurï¿½s;2.277932999967718;48.92152703618962;140;Bus;48.92152703618962, 2.277932999967718;Bois-Colombes;92009
Guillemin;2.2840542757041624;48.91799352364648;140;Bus;48.91799352364648, 2.2840542757041624;Asniï¿½res-sur-Seine;92004
Henri Regnault;2.1902365490090103;48.85952348586002;141;Bus;48.85952348586002, 2.1902365490090103;Rueil-Malmaison;92063
Les Mazurieres;2.196474957282057;48.86245249530491;141;Bus;48.86245249530491, 2.1964749572820566;Rueil-Malmaison;92063
Racine;2.1980332623340413;48.8692531143284;141;Bus;48.869253114328394, 2.1980332623340413;Rueil-Malmaison;92063
Fabre d'Eglantine;2.1951632867294526;48.87765180301026;141;Bus;48.87765180301026, 2.1951632867294526;Rueil-Malmaison;92063
Romain Rolland;2.216279370635335;48.87977047098715;141;Bus;48.87977047098715, 2.216279370635335;Nanterre;92050
Les Bergï¿½res;2.226030152948147;48.88426767009345;141;Bus;48.88426767009345, 2.226030152948147;Puteaux;92062
Pierre Sergent;2.2035537662750064;48.88357166255948;141;Bus;48.88357166255948, 2.2035537662750064;Nanterre;92050
Collï¿½ge Passy - Buzenval;2.182508828419179;48.85947993812467;141;Bus;48.85947993812467, 2.182508828419179;Rueil-Malmaison;92063
Lycï¿½e de Rueil;2.1800895146785173;48.86423901526089;141;Bus;48.86423901526089, 2.1800895146785173;Rueil-Malmaison;92063
Boulevard de la Seine;2.192969433205619;48.90307937212249;141;Bus;48.90307937212249, 2.192969433205619;Nanterre;92050
Palissy;2.2290405240873232;48.8844939410761;141;Bus;48.8844939410761, 2.2290405240873232;Puteaux;92062
Fï¿½lix Faure;2.223178430166165;48.88254944378536;141;Bus;48.88254944378536, 2.2231784301661652;Nanterre;92050
Libertï¿½ - Plaideurs;2.2179310052705503;48.87965536351708;141;Bus;48.87965536351708, 2.2179310052705503;Nanterre;92050
Les Chailliers;2.204511864113705;48.87798409471506;141;Bus;48.87798409471506, 2.204511864113705;Nanterre;92050
Fabre d'ï¿½glantine;2.1965642239382257;48.87787705760137;141;Bus;48.87787705760137, 2.1965642239382257;Rueil-Malmaison;92063
Saint-Exupï¿½ry;2.192836400465792;48.87206914091894;141;Bus;48.87206914091894, 2.192836400465792;Rueil-Malmaison;92063
Les Mazurieres;2.196549939645843;48.86289368637436;141;Bus;48.86289368637436, 2.196549939645843;Rueil-Malmaison;92063
Mairie;2.1803594784967704;48.87827084069745;144;Bus;48.87827084069745, 2.1803594784967704;Rueil-Malmaison;92063
Lieutenant-Colonel De Montbrison;2.19861130981783;48.86712550801809;144;Bus;48.86712550801809, 2.19861130981783;Rueil-Malmaison;92063
Garibaldi;2.218224881505485;48.86280340591765;144;Bus;48.86280340591765, 2.2182248815054852;Suresnes;92073
De Gaulle;2.224297158044651;48.86969601489783;144;Bus;48.86969601489783, 2.224297158044651;Suresnes;92073
Boieldieu;2.23728587325088;48.88762248999853;144;Bus;48.88762248999853, 2.2372858732508796;Puteaux;92062
Mairie - Anatole France;2.239440773167986;48.883876960769065;144;Bus;48.883876960769065, 2.239440773167986;Puteaux;92062
Marchï¿½ de Puteaux;2.2389684304889563;48.88260588848933;144;Bus;48.88260588848933, 2.2389684304889563;Puteaux;92062
De Pressensï¿½;2.233671001087456;48.87749080299368;144;Bus;48.87749080299368, 2.2336710010874556;Suresnes;92073
D'Estienne d'Orves;2.2275058774527663;48.872118037682405;144;Bus;48.872118037682405, 2.2275058774527663;Suresnes;92073
Place Jean Jaurï¿½s;2.209186827218206;48.862842953585904;144;Bus;48.862842953585904, 2.209186827218206;Suresnes;92073
Place Richelieu;2.1830204325470928;48.87379226380475;144;Bus;48.87379226380475, 2.1830204325470928;Rueil-Malmaison;92063
Albert 1er - Rueil-Ville;2.1795979320128334;48.88073883891127;144;Bus;48.88073883891127, 2.1795979320128334;Rueil-Malmaison;92063
Gabriel Pï¿½ri - Mï¿½tro;2.2949372604589446;48.91643031710578;235;Bus;48.91643031710578, 2.2949372604589446;Asniï¿½res-sur-Seine;92004
Citï¿½ du Luth-Verlaine;2.2891308705063795;48.93394137058786;235;Bus;48.93394137058786, 2.2891308705063795;Gennevilliers;92036
Les Courtilles;2.283832135197937;48.93016875302115;235;Bus;48.93016875302115, 2.283832135197937;Asniï¿½res-sur-Seine;92004
Fleming;2.2796388769664486;48.93236488403218;235;Bus;48.93236488403218, 2.2796388769664486;Asniï¿½res-sur-Seine;92004
Europe;2.2394553405076474;48.92489520132441;235;Bus;48.92489520132441, 2.2394553405076474;Colombes;92025
Le Luth;2.2888889975280886;48.93166471977967;235;Bus;48.93166471977967, 2.2888889975280886;Gennevilliers;92036
Basly;2.295120488149309;48.92002862038507;235;Bus;48.92002862038507, 2.2951204881493092;Gennevilliers;92036
Darse nï¿½5;2.29446080301755;48.94150891765015;238;Bus;48.94150891765015, 2.29446080301755;Gennevilliers;92036
Patinoire;2.2844586800585867;48.92728574696453;238;Bus;48.92728574696453, 2.2844586800585867;Asniï¿½res-sur-Seine;92004
Abbï¿½ Glatz;2.285090029354777;48.92504126340766;238;Bus;48.92504126340766, 2.285090029354777;Asniï¿½res-sur-Seine;92004
Les Agnettes - Mï¿½tro;2.286028264135725;48.92330221102584;238;Bus;48.92330221102584, 2.2860282641357252;Asniï¿½res-sur-Seine;92004
Rivay - Quai Michelet;2.284047574275454;48.90062771522163;238;Bus;48.90062771522163, 2.284047574275454;Levallois-Perret;92044
Gallieni;2.286335583811245;48.90985038603871;238;Bus;48.90985038603871, 2.286335583811245;Asniï¿½res-sur-Seine;92004
Comï¿½te;2.284301775078975;48.91289591643893;238;Bus;48.912895916438934, 2.284301775078975;Asniï¿½res-sur-Seine;92004
Mï¿½nil;2.283682373815986;48.92121981034696;238;Bus;48.921219810346955, 2.283682373815986;Asniï¿½res-sur-Seine;92004
Bassin nï¿½2;2.281491964404588;48.93852717505333;238;Bus;48.93852717505333, 2.2814919644045877;Gennevilliers;92036
Darse nï¿½5;2.2937301443390257;48.941027992456654;238;Bus;48.941027992456654, 2.2937301443390257;Gennevilliers;92036
De Gaulle;2.224438453739658;48.86844682824434;241;Bus;48.86844682824434, 2.224438453739658;Suresnes;92073
Les Mazurieres;2.196474957282057;48.86245249530491;241;Bus;48.86245249530491, 2.1964749572820566;Rueil-Malmaison;92063
Fabre d'ï¿½glantine;2.1965642239382257;48.87787705760137;241;Bus;48.87787705760137, 2.1965642239382257;Rueil-Malmaison;92063
Baudin;2.178684786942292;48.88416808919874;241;Bus;48.88416808919874, 2.178684786942292;Rueil-Malmaison;92063
Colmar;2.17517174252111;48.88641928537346;241;Bus;48.88641928537346, 2.17517174252111;Rueil-Malmaison;92063
Rueil-Malmaison RER;2.1728694823766146;48.88712287960494;241;Bus;48.88712287960494, 2.1728694823766146;Rueil-Malmaison;92063
Le Guï¿½;2.185726692051776;48.87946763060242;241;Bus;48.87946763060242, 2.1857266920517757;Rueil-Malmaison;92063
8 mai 1945;2.2032596458071887;48.8707090008148;241;Bus;48.8707090008148, 2.2032596458071887;Rueil-Malmaison;92063
Avenue du Mont Valï¿½rien;2.2008255600876057;48.86763496067151;241;Bus;48.86763496067151, 2.2008255600876057;Rueil-Malmaison;92063
Maistrasse;2.19999007673274;48.86167561235515;241;Bus;48.86167561235515, 2.19999007673274;Suresnes;92073
Stresemann;2.204822410119748;48.86300289990995;241;Bus;48.86300289990995, 2.204822410119748;Suresnes;92073
Mont Valï¿½rien;2.2178543638532737;48.87477140173054;241;Bus;48.87477140173054, 2.2178543638532737;Suresnes;92073
