Département;Nom commune;code postal;Grand secteur d'activité;APE;Code région;Code département;Nombre d'établissements 2024;Effectifs salariés 2024
Hauts-de-Seine;Nanterre;92050.0;GS7 Services non marchands;8430A Activités générales de sécurité sociale;11.0;92.0;3.0;1389.0
Hauts-de-Seine;Nanterre;92050.0;GS7 Services non marchands;8430B Gestion des retraites complémentaires;11.0;92.0;2.0;7.0
Hauts-de-Seine;Nanterre;92050.0;GS7 Services non marchands;8542Z Enseignement supérieur;11.0;92.0;4.0;502.0
Hauts-de-Seine;Nanterre;92050.0;GS7 Services non marchands;8551Z Enseignement de disciplines sportives et d'activités de loisirs;11.0;92.0;2.0;8.0
Hauts-de-Seine;Nanterre;92050.0;GS7 Services non marchands;8559A Formation continue d'adultes;11.0;92.0;33.0;610.0
Hauts-de-Seine;Nanterre;92050.0;GS7 Services non marchands;8559B Autres enseignements;11.0;92.0;9.0;73.0
Hauts-de-Seine;Nanterre;92050.0;GS7 Services non marchands;8610Z Activités hospitalières;11.0;92.0;1.0;77.0
Hauts-de-Seine;Nanterre;92050.0;GS7 Services non marchands;8622A Activités de radiodiagnostic et de radiothérapie;11.0;92.0;1.0;4.0
Hauts-de-Seine;Nanterre;92050.0;GS7 Services non marchands;8790A Hébergement social pour enfants en difficultés;11.0;92.0;3.0;17.0
Hauts-de-Seine;Nanterre;92050.0;GS7 Services non marchands;8810C Aide par le travail;11.0;92.0;3.0;262.0
Hauts-de-Seine;Nanterre;92050.0;GS5 Autres services marchands hors intérim;9004Z Gestion de salles de spectacles;11.0;92.0;1.0;90.0
Hauts-de-Seine;Nanterre;92050.0;GS5 Autres services marchands hors intérim;9311Z Gestion d'installations sportives;11.0;92.0;3.0;37.0
Hauts-de-Seine;Nanterre;92050.0;GS5 Autres services marchands hors intérim;9411Z Activités des organisations patronales et consulaires;11.0;92.0;4.0;57.0
Hauts-de-Seine;Nanterre;92050.0;GS5 Autres services marchands hors intérim;9492Z Activités des organisations politiques;11.0;92.0;1.0;1.0
Hauts-de-Seine;Nanterre;92050.0;GS5 Autres services marchands hors intérim;9522Z Réparation appareils électromén. & équipts maison & jardin;11.0;92.0;2.0;7.0
Hauts-de-Seine;Nanterre;92050.0;GS5 Autres services marchands hors intérim;9529Z Réparation d'autres biens personnels et domestiques;11.0;92.0;1.0;1.0
Hauts-de-Seine;Nanterre;92050.0;GS5 Autres services marchands hors intérim;9601B Blanchisserie-teinturerie de détail;11.0;92.0;1.0;3.0
Hauts-de-Seine;Nanterre;92050.0;GS5 Autres services marchands hors intérim;9602A Coiffure;11.0;92.0;41.0;119.0
Hauts-de-Seine;Nanterre;92050.0;GS5 Autres services marchands hors intérim;9604Z Entretien corporel;11.0;92.0;3.0;8.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS1 Industrie;1071D Pâtisserie;11.0;92.0;3.0;19.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS1 Industrie;2016Z Fabrication de matières plastiques de base;11.0;92.0;1.0;21.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS1 Industrie;2592Z Fabrication d'emballages métalliques légers;11.0;92.0;1.0;8.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS1 Industrie;2829B Fabrication d'autres machines d'usage général;11.0;92.0;1.0;37.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS1 Industrie;3250A Fabrication de matériel médico-chirurgical et dentaire;11.0;92.0;4.0;28.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS1 Industrie;3314Z Réparation d'équipements électriques;11.0;92.0;1.0;7.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS1 Industrie;3832Z Récupération de déchets triés;11.0;92.0;1.0;2.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS1 Industrie;3900Z Dépollution et autres services de gestion des déchets;11.0;92.0;1.0;1.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS2 Construction;4110B Promotion immobilière de bureaux;11.0;92.0;1.0;29.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS2 Construction;4110C Promotion immobilière d'autres bâtiments;11.0;92.0;1.0;1.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS2 Construction;4312A Travaux de terrassement courants et travaux préparatoires;11.0;92.0;1.0;1.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS2 Construction;4321A Travaux d'installation électrique dans tous locaux;11.0;92.0;10.0;24.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS2 Construction;4322B Travaux d'installation équipements thermiques et climatisation;11.0;92.0;5.0;29.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS2 Construction;4329B Autres travaux d'installation n.c.a.;11.0;92.0;1.0;14.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS2 Construction;4332A Travaux de menuiserie bois et PVC;11.0;92.0;7.0;30.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS2 Construction;4334Z Travaux de peinture et vitrerie;11.0;92.0;11.0;36.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS2 Construction;4339Z Autres travaux de finition;11.0;92.0;3.0;17.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS2 Construction;4399C Travaux de maçonnerie générale et gros oeuvre de bâtiment;11.0;92.0;11.0;64.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4511Z Commerce de voitures et de véhicules automobiles légers;11.0;92.0;12.0;131.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4612B Autres interm. comm. combustibles métaux minéraux prod. chimiques;11.0;92.0;4.0;63.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4616Z Interm. comm. textiles, habillt, fourrures, chaussures & art cuir;11.0;92.0;3.0;6.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4637Z Commerce de gros de café, thé, cacao et épices;11.0;92.0;1.0;33.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4638B Commerce de gros alimentaire spécialisé divers;11.0;92.0;1.0;2.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4641Z Commerce de gros (commerce interentreprises) de textiles;11.0;92.0;3.0;8.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4642Z Commerce de gros d'habillement et de chaussures;11.0;92.0;13.0;77.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4647Z Commerce de gros de meubles, de tapis et d'appareils d'éclairage;11.0;92.0;5.0;15.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4648Z Commerce de gros d'articles d'horlogerie et de bijouterie;11.0;92.0;2.0;16.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4651Z Comm. de gros d'ordinat., d'éqpts informatiq. périph. & logiciels;11.0;92.0;14.0;84.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4652Z Comm. de gros d'éqpts et composants électroniques et de télécomm.;11.0;92.0;6.0;13.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4665Z Commerce de gros de mobilier de bureau;11.0;92.0;2.0;9.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4672Z Commerce de gros de minerais et métaux;11.0;92.0;6.0;19.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4673A Commerce de gros de bois et de matériaux de construction;11.0;92.0;3.0;11.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4722Z Comm. détail viandes & produits à base de viande (magas. spéc.);11.0;92.0;10.0;54.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4724Z Comm. détail pain pâtisserie & confiserie (magasin spécialisé);11.0;92.0;4.0;5.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4725Z Commerce de détail de boissons en magasin spécialisé;11.0;92.0;12.0;28.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4726Z Comm. détail de produits à base de tabac en magasin spécialisé;11.0;92.0;4.0;9.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4730Z Commerce de détail de carburants en magasin spécialisé;11.0;92.0;2.0;18.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4742Z Comm. détail matériels télécommunication (magasin spécialisé);11.0;92.0;4.0;12.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4754Z Commerce de détail appareils électroménagers (magasin spécialisé);11.0;92.0;3.0;17.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4759A Commerce de détail de meubles;11.0;92.0;7.0;25.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4772A Commerce de détail de la chaussure;11.0;92.0;10.0;37.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4775Z Comm. détail de parfumerie & produits de beauté en magasin spéc.;11.0;92.0;12.0;68.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4776Z Comm. dét. fleurs, plantes, etc, animaux de cie et leurs aliments;11.0;92.0;10.0;49.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4777Z Comm. détail d'articles horlogerie & bijouterie (magas. spéc.);11.0;92.0;5.0;51.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS3 Commerce;4799B Vente par automate, aut. com. dét. hors mag., éventaire ou marché;11.0;92.0;1.0;6.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;4931Z Transports urbains et suburbains de voyageurs;11.0;92.0;1.0;1.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;4941A Transports routiers de fret interurbains;11.0;92.0;6.0;55.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;4942Z Services de déménagement;11.0;92.0;2.0;11.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS4 Hôtellerie-restauration;5610A Restauration traditionnelle;11.0;92.0;92.0;930.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;5814Z Édition de revues et périodiques;11.0;92.0;5.0;66.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;5912Z Post-production films cinématograph. vidéo & prog. de télévision;11.0;92.0;4.0;10.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;5913A Distribution de films cinématographiques;11.0;92.0;7.0;327.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;5913B Edition et distribution vidéo;11.0;92.0;2.0;8.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;5920Z Enregistrement sonore et édition musicale;11.0;92.0;9.0;37.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6190Z Autres activités de télécommunication;11.0;92.0;3.0;7.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6202A Conseil en systèmes et logiciels informatiques;11.0;92.0;176.0;3900.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6209Z Autres activités informatiques;11.0;92.0;5.0;54.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6311Z Traitement de données, hébergement et activités connexes;11.0;92.0;13.0;92.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6399Z Autres services d'information n.c.a.;11.0;92.0;1.0;0.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6419Z Autres intermédiations monétaires;11.0;92.0;36.0;648.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6420Z Activités des sociétés holding;11.0;92.0;110.0;515.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6512Z Autres assurances;11.0;92.0;8.0;93.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6612Z Courtage de valeurs mobilières et de marchandises;11.0;92.0;2.0;5.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6619A Supports juridiques de gestion de patrimoine mobilier;11.0;92.0;20.0;59.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6630Z Gestion de fonds;11.0;92.0;35.0;349.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;6832B Supports juridiques de gestion de patrimoine immobilier;11.0;92.0;2.0;21.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;7021Z Conseil en relations publiques et communication;11.0;92.0;43.0;216.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;7120B Analyses, essais et inspections techniques;11.0;92.0;5.0;10.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;7220Z Recherche-développement en sciences humaines et sociales;11.0;92.0;1.0;1.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;7410Z Activités spécialisées de design;11.0;92.0;25.0;49.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;7420Z Activités photographiques;11.0;92.0;4.0;67.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;7490B Activités spécialisées, scientifiques et techniques diverses;11.0;92.0;19.0;227.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;7500Z Activités vétérinaires;11.0;92.0;5.0;29.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;7711A Location de courte durée voitures & véhicules auto. légers;11.0;92.0;6.0;65.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;7729Z Location et location-bail autres biens personnels et domestiques;11.0;92.0;2.0;2.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;7740Z Loc-bail de propriété intell. & sf oeuvres soumises à copyright;11.0;92.0;3.0;13.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;7912Z Activités des voyagistes;11.0;92.0;3.0;9.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;8010Z Activités de sécurité privée;11.0;92.0;8.0;91.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;8020Z Activités liées aux systèmes de sécurité;11.0;92.0;2.0;22.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;8110Z Activités combinées de soutien lié aux bâtiments;11.0;92.0;756.0;1013.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;8122Z Autres activités nettoyage des bâtiments et nettoyage industriel;11.0;92.0;8.0;245.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;8211Z Services administratifs combinés de bureau;11.0;92.0;23.0;79.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;8220Z Activités de centres d'appels;11.0;92.0;3.0;215.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;8230Z Organisation de foires, salons professionnels et congrès;11.0;92.0;19.0;154.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS7 Services non marchands;8551Z Enseignement de disciplines sportives et d'activités de loisirs;11.0;92.0;2.0;21.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS7 Services non marchands;8559A Formation continue d'adultes;11.0;92.0;36.0;229.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS7 Services non marchands;8610Z Activités hospitalières;11.0;92.0;7.0;2127.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS7 Services non marchands;8690D Activités des infirmiers et des sages-femmes;11.0;92.0;2.0;2.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS7 Services non marchands;8710C Héberg. médicalisé adultes handicapés & autre héberg. médicalisé;11.0;92.0;1.0;79.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS7 Services non marchands;8790A Hébergement social pour enfants en difficultés;11.0;92.0;1.0;29.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS7 Services non marchands;8810A Aide à domicile;11.0;92.0;9.0;207.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;9001Z Arts du spectacle vivant;11.0;92.0;9.0;15.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;9003B Autre création artistique;11.0;92.0;2.0;3.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;9004Z Gestion de salles de spectacles;11.0;92.0;1.0;33.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;9319Z Autres activités liées au sport;11.0;92.0;2.0;15.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;9411Z Activités des organisations patronales et consulaires;11.0;92.0;2.0;100.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;9491Z Activités des organisations religieuses;11.0;92.0;8.0;51.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;9521Z Réparation de produits électroniques grand public;11.0;92.0;1.0;2.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;9602B Soins de beauté;11.0;92.0;26.0;104.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;9603Z Services funéraires;11.0;92.0;3.0;9.0
Hauts-de-Seine;Neuilly-sur-Seine;92051.0;GS5 Autres services marchands hors intérim;9609Z Autres services personnels n.c.a.;11.0;92.0;13.0;182.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS1 Industrie;1413Z Fabrication de vêtements de dessus;11.0;92.0;1.0;1.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS1 Industrie;2229A Fabrication de pièces techniques à base de matières plastiques;11.0;92.0;1.0;32.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS1 Industrie;2651A Fabrication d'équipements d'aide à la navigation;11.0;92.0;1.0;102.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS1 Industrie;2910Z Construction de véhicules automobiles;11.0;92.0;2.0;1180.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS1 Industrie;3312Z Réparation de machines et équipements mécaniques;11.0;92.0;1.0;25.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS2 Construction;4329B Autres travaux d'installation n.c.a.;11.0;92.0;1.0;1.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS2 Construction;4332A Travaux de menuiserie bois et PVC;11.0;92.0;1.0;2.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS2 Construction;4333Z Travaux de revêtement des sols et des murs;11.0;92.0;2.0;10.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS2 Construction;4334Z Travaux de peinture et vitrerie;11.0;92.0;3.0;3.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS2 Construction;4399D Autres travaux spécialisés de construction;11.0;92.0;1.0;1.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS3 Commerce;4520A Entretien et réparation de véhicules automobiles légers;11.0;92.0;2.0;3.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS3 Commerce;4632A Commerce de gros de viandes de boucherie;11.0;92.0;2.0;27.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS3 Commerce;4645Z Commerce de gros de parfumerie et de produits de beauté;11.0;92.0;1.0;1.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS3 Commerce;4676Z Commerce de gros d'autres produits intermédiaires;11.0;92.0;2.0;86.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS3 Commerce;4711C Supérettes;11.0;92.0;1.0;21.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS3 Commerce;4711D Supermarchés;11.0;92.0;2.0;101.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS3 Commerce;4725Z Commerce de détail de boissons en magasin spécialisé;11.0;92.0;2.0;2.0
Hauts-de-Seine;Le Plessis-Robinson;92060.0;GS3 Commerce;4759B Commerce de détail d'autres équipements du foyer;11.0;92.0;1.0;1.0
